val_mIoU,val_F1,val_OA,epoch,step,train_mIoU,train_F1,train_OA
0.6272969487505824,0.7611184315744115,0.8344347847832574,0,399,,,
,,,0,399,0.7115013062654916,0.819943907600057,0.8886106525166426
0.6433384822812835,0.7718946704895535,0.8418057512353968,1,799,,,
,,,1,799,0.7121476587676339,0.8198443061483076,0.8913720654506923
0.6282857494843916,0.7609040397597588,0.8341580797124792,2,1199,,,
,,,2,1199,0.7104883445656698,0.8188904900879892,0.8899704672497225
0.6508598023500893,0.7799090244852053,0.8455307059817844,3,1599,,,
,,,3,1599,0.7074364645213251,0.8165617388861562,0.8889538487249098
0.6455336688568949,0.7753510212069887,0.8465581081531666,4,1999,,,
,,,4,1999,0.7138917458308106,0.8207547354105367,0.8921399064784917
0.629543625497789,0.7645324969287315,0.8291867097218831,5,2399,,,
,,,5,2399,0.7156793047396967,0.8225325077152574,0.8942292233844362
0.6517146133582348,0.7807968398273565,0.8450460010104709,6,2799,,,
,,,6,2799,0.7195717106162935,0.8256378695707325,0.8952458873707668
0.6557449380721172,0.7833359215326944,0.842998331564444,7,3199,,,
,,,7,3199,0.7247324631025489,0.8292515830915292,0.8964648501610263
0.6618043248480788,0.7888065403736624,0.8485034854323775,8,3599,,,
,,,8,3599,0.732508067102225,0.8348763887339032,0.9012683162378281
0.6496942123972282,0.7792241197647468,0.8495998364907724,9,3999,,,
,,,9,3999,0.7414086429415611,0.8401243917015113,0.9069433119726498
0.6523323722254286,0.7812741049647844,0.8514007126843488,10,4399,,,
,,,10,4399,0.7440451580174684,0.8429516846713341,0.9065530715689908
0.6732886204259756,0.7970159567103192,0.8557987848917643,11,4799,,,
,,,11,4799,0.7445983913215626,0.8423470751959784,0.9091299137318442
0.6598020386349119,0.7873112453400596,0.8519883509035464,12,5199,,,
,,,12,5199,0.7515730160242552,0.8478059718104279,0.9110331459192058
0.6701506982091823,0.7945573052840527,0.8563140092072663,13,5599,,,
,,,13,5599,0.7565271436050826,0.8509866015532268,0.9141680833477132
0.6705382343874637,0.7951966162394993,0.8575588932743778,14,5999,,,
,,,14,5999,0.7617731397529197,0.8545506472187432,0.9165600142532333
0.6777709888822621,0.800476189242852,0.8596854933985958,15,6399,,,
,,,15,6399,0.7615967538892449,0.8545214124284697,0.9157230145985067
0.6777937277893161,0.8002800890996055,0.8597289880116781,16,6799,,,
,,,16,6799,0.7650192010346344,0.857149523248421,0.9175433199143237
0.6787529065120985,0.801085309462581,0.8604122938933196,17,7199,,,
,,,17,7199,0.7689050680795473,0.8600322730720786,0.9175644752964046
0.6812063060080368,0.8030549066547978,0.8601711820673059,18,7599,,,
,,,18,7599,0.7693980662192305,0.860030749659511,0.9189236090336576
0.6799954658281089,0.8020637505199883,0.860018069655807,19,7999,,,
,,,19,7999,0.7729716026538176,0.8626345441344307,0.9203404869833863
