val_mIoU,val_F1,val_OA,epoch,step,train_mIoU,train_F1,train_OA
0.5597161033850014,0.6946704600236997,0.799419680348149,20,8399,,,
,,,20,8399,0.5719107771318797,0.6962647648875169,0.827560378313048
0.5671561732266308,0.7027488576311864,0.8115913108543114,21,8799,,,
,,,21,8799,0.5790036835894714,0.7049362887391377,0.8304162948877438
0.5741595316511188,0.7098190831078799,0.8105080180697971,22,9199,,,
,,,22,9199,0.585287523820068,0.7108508503983727,0.8330906081731321
0.5637902329589184,0.7026679127321944,0.8030577076805963,23,9599,,,
,,,23,9599,0.5864844290697144,0.7138064735317986,0.8323321144915921
0.5862018696703288,0.7219460706088401,0.8168953842586941,24,9999,,,
,,,24,9999,0.5947549858408591,0.7227747370212072,0.834328757115383
0.5959804792049165,0.7316166070378975,0.8223903426417598,25,10399,,,
,,,25,10399,0.6047435266131458,0.7315812366030249,0.8407216049862266
0.6079796559665417,0.7404839359208082,0.828942996484262,26,10799,,,
,,,26,10799,0.6129975144224167,0.737837524409761,0.8480559540089826
0.613157880743727,0.745319014916991,0.8308750558782507,27,11199,,,
,,,27,11199,0.6227074485349818,0.7471641533575407,0.8509416961600695
0.6175881151391442,0.7482629412246262,0.8301738032588253,28,11599,,,
,,,28,11599,0.6218833419524747,0.7471901422950751,0.8481473709920639
0.5972071776997491,0.7334869417926275,0.8203487219633879,29,11999,,,
,,,29,11999,0.6293701315631007,0.7534432928325643,0.8534214606238691
0.6150704492654957,0.7467106138186181,0.8305203738035979,30,12399,,,
,,,30,12399,0.6317110778040593,0.7558339093118722,0.8527554939328922
0.5981426240492573,0.7355661479024512,0.8214346497147171,31,12799,,,
,,,31,12799,0.6364521365147479,0.759749898202734,0.8583254152351892
0.623554036892771,0.756174131047648,0.8312768300374349,32,13199,,,
,,,32,13199,0.6435543153074552,0.7662678114717039,0.8587479691520118
0.6259406072556946,0.7573377662909138,0.8394607667569761,33,13599,,,
,,,33,13599,0.6412747078166617,0.7641981650307779,0.8587068586424136
0.6358208138922308,0.765767384188565,0.8389043437110053,34,13999,,,
,,,34,13999,0.6554863711691589,0.7751235625268051,0.8652337876085346
0.634753509548138,0.7651106597386683,0.8400389300452338,35,14399,,,
,,,35,14399,0.6534614438509203,0.7736813597616166,0.8638682459360657
0.6272750455492173,0.7604818553399406,0.8345976988474528,36,14799,,,
,,,36,14799,0.6564141446581913,0.7762303843703632,0.8663377211443655
0.6305653861872673,0.7630818495650378,0.8261854842857078,37,15199,,,
,,,37,15199,0.656130717883144,0.7760428607844913,0.866235307717994
0.6294991532215494,0.7620795438540728,0.8327693533014369,38,15599,,,
,,,38,15599,0.6682463555565066,0.7849087265273971,0.8732623187943374
0.6300775145591138,0.7628821068573685,0.8319649784653275,39,15999,,,
,,,39,15999,0.6668652596713152,0.7845654788519241,0.8707980596609324
0.616542198685238,0.751443075130384,0.8324232048458523,40,16399,,,
,,,40,16399,0.6737900094231157,0.7899280145747545,0.8733686618478039
0.6189539749534587,0.754988355419563,0.8135766488534433,41,16799,,,
,,,41,16799,0.6726295831968871,0.7887265193474535,0.8751509720232661
0.6274562241585222,0.7603595543354953,0.8369487091347023,42,17199,,,
,,,42,17199,0.6799759581719427,0.7946735890299604,0.8783321597264606
0.6270978012772156,0.7605462013496529,0.8375732015680384,43,17599,,,
,,,43,17599,0.681167624468822,0.7954958825557229,0.8790484153062864
0.6295879047531215,0.7626240910390032,0.8384213023715549,44,17999,,,
,,,44,17999,0.6853820847975465,0.7986908824849484,0.8807004275033544
0.6335761693411978,0.765131807618068,0.840395266921432,45,18399,,,
