val_mIoU,val_F1,val_OA,epoch,step,train_mIoU,train_F1,train_OA
0.20624233189874508,0.35792357924466656,0.47434103224012586,0,399,,,
,,,0,399,0.20194103386013953,0.2994778392116566,0.5168616412098348
0.2513918557251298,0.4188675198956907,0.577027451550519,1,799,,,
,,,1,799,0.2572050761599443,0.4299512764785344,0.5685999782671124
0.3016006969077739,0.489232597081348,0.6167491100452565,2,1199,,,
,,,2,1199,0.29349481252699045,0.4824501620206984,0.5990055010857087
0.2820622283017026,0.4535715955311353,0.6192589530238399,3,1599,,,
,,,3,1599,0.30533394196956154,0.4973798671178656,0.6131151928591406
0.3505098756882533,0.5499756778886559,0.6668245792388916,4,1999,,,
,,,4,1999,0.3236941362247333,0.5224242594270547,0.6260127469907275
0.37089509045649294,0.5785443358476355,0.6779295585773609,5,2399,,,
,,,5,2399,0.33653272539775686,0.5377039745099026,0.6417318322559928
0.38299098639856183,0.5891496551649154,0.6930336687299941,6,2799,,,
,,,6,2799,0.35139229609870754,0.5569526506758216,0.6530688376298992
0.38621475686884665,0.6012530874325994,0.6737680064307319,7,3199,,,
,,,7,3199,0.36380164686050437,0.5718022352703629,0.6653431562464002
0.3867390044061629,0.587737607012088,0.7098841437587031,8,3599,,,
,,,8,3599,0.3769852479476439,0.5873090669563439,0.6770931565477583
0.4062884463964987,0.6171328383913705,0.7120499081081815,9,3999,,,
,,,9,3999,0.3856300120018916,0.5973198445468577,0.6860488219827716
0.40027242692118825,0.6161092936309487,0.6870389390874792,10,4399,,,
,,,10,4399,0.3979771584970756,0.6111770357675711,0.6941373977185394
0.4085975949513495,0.5423154454390358,0.717325281213831,11,4799,,,
,,,11,4799,0.4077560269680145,0.5446132356381884,0.7030118785443216
0.4066384080337075,0.5441082929169085,0.7087509914680764,12,5199,,,
,,,12,5199,0.4122508596658243,0.5494590101678022,0.7052861183662578
0.40894875557194993,0.5466945018629155,0.7071443769666884,13,5599,,,
,,,13,5599,0.4252924968575319,0.5611368361775331,0.7199090825926223
0.4277692741363658,0.5694583860135898,0.7203604609877975,14,5999,,,
,,,14,5999,0.43318311632214956,0.5710079826523307,0.7258511585579928
0.4741125664490731,0.6194451285765668,0.7446457085786042,15,6399,,,
,,,15,6399,0.4470831865427235,0.5882941745121801,0.7332477385496804
0.46026395757563837,0.6108047991638899,0.7216861318658899,16,6799,,,
,,,16,6799,0.4543938953164295,0.5989985689073025,0.7348335191661269
0.4656863724456064,0.6155971738524653,0.7322720969164813,17,7199,,,
,,,17,7199,0.4610103400127525,0.6060555620329653,0.7381332851903613
0.4864362508048658,0.6334954917312873,0.7510901892626727,18,7599,,,
,,,18,7599,0.47063911924009116,0.6162358203149285,0.7448914533738609
0.4944955949301743,0.6473398653281328,0.7373155646853977,19,7999,,,
,,,19,7999,0.4775330407387072,0.6231599369766616,0.7471821982491643
0.464984744038153,0.6152249924277285,0.7420616715042679,20,8399,,,
,,,20,8399,0.4872490509785568,0.6324907859642602,0.7550099389126461
0.5059739517709575,0.6558819590424683,0.7498518308003743,21,8799,,,
,,,21,8799,0.48854151584190153,0.6339758837498787,0.7569735104923366
0.5293362970943997,0.6771787843985553,0.7774667298352277,22,9199,,,
,,,22,9199,0.4975551186125079,0.6425140724514149,0.7634382553471101
0.503721415965692,0.6545108599585902,0.7509159706257008,23,9599,,,
,,,23,9599,0.49723346170273347,0.6429112480948846,0.7624462908770252
0.5098815091058306,0.6576802216275738,0.7670142650604248,24,9999,,,
,,,24,9999,0.5080539292658959,0.653776185018067,0.7667698477815535
0.5011780689533427,0.6499008124764296,0.7496343277118824,25,10399,,,
,,,25,10399,0.5125311595628751,0.6577464488284666,0.7711096006438084
0.5164004850004007,0.6663624031126221,0.7657720583456534,26,10799,,,
,,,26,10799,0.5170352642090097,0.6615346067694372,0.7770306382357894
0.5413950810580743,0.688904891976802,0.7851056717060231,27,11199,,,
,,,27,11199,0.5292149591045973,0.6730624209031608,0.7814744181717027
0.5360808846457087,0.6846991647089735,0.773035279026738,28,11599,,,
,,,28,11599,0.5295724541109029,0.6734647002223604,0.7830528389102105
0.4810826023061904,0.6366052583337589,0.7324578285217285,29,11999,,,
,,,29,11999,0.5365825354831673,0.6800259450923627,0.7866539728480705
0.551593070581241,0.6987588648989052,0.7821185995031286,30,12399,,,
,,,30,12399,0.5407458791585693,0.6839860171351453,0.7875932185752842
0.5471342098670654,0.6952879369813662,0.7776162536055954,31,12799,,,
,,,31,12799,0.5449956585450799,0.6877246607476968,0.7942693469857504
0.5494968837047887,0.6985822521426192,0.7684125123200594,32,13199,,,
,,,32,13199,0.5484677113969834,0.6909438375498758,0.7940897163173458
0.5577382311840066,0.7054759871397858,0.7738372749752469,33,13599,,,
,,,33,13599,0.5509020195679671,0.6930060098175804,0.7957546390063069
0.527766980495689,0.6783992078605349,0.7761255105336508,34,13999,,,
,,,34,13999,0.5620387768829106,0.7024666582554515,0.8021209029611001
0.5386611003560483,0.6864793293377767,0.7729623971162018,35,14399,,,
,,,35,14399,0.5610281870132248,0.7017237454588304,0.8000733283109935
0.5553322788242462,0.7020415416490003,0.7826215267181397,36,14799,,,
,,,36,14799,0.565542893311406,0.7057572039960853,0.8031144171250822
0.538013301486213,0.6885904398958109,0.762508918620922,37,15199,,,
,,,37,15199,0.5681475343218851,0.7080923342917633,0.8067877569261014
0.5620752466811918,0.7082107625422883,0.7816894513589364,38,15599,,,
,,,38,15599,0.5751017482717227,0.7138763962327385,0.8104649433295318
0.5564525936585849,0.7046379352113191,0.7704957220289442,39,15999,,,
,,,39,15999,0.5719810435627991,0.7113432215660935,0.8080541021534424
0.5679639735749509,0.7122621784027652,0.791461110998083,40,16399,,,
,,,40,16399,0.5821784094900685,0.7201098516463691,0.8135257909520445
0.5707939631731117,0.715975098596243,0.7824415719067609,41,16799,,,
,,,41,16799,0.5869279151758615,0.7235815651363204,0.8183068863311536
0.5579192157347446,0.7043434539120551,0.7757555184540925,42,17199,,,
,,,42,17199,0.5922608620563677,0.7283726618685038,0.8221443939092847
0.5681937593369957,0.7135653534084945,0.7837119808903447,43,17599,,,
,,,43,17599,0.5914296166835413,0.728267411337206,0.8209262164661033
0.5422889838180793,0.6890988606546367,0.7869213775352195,44,17999,,,
,,,44,17999,0.5927903088754648,0.7291776826399261,0.8205856820677887
0.5662726832677137,0.7133778814536322,0.7708214000419334,45,18399,,,
,,,45,18399,0.6045689760921313,0.7384506989559096,0.8275619960621767
0.5507778667184962,0.6987781574921633,0.7788688324115894,46,18799,,,
,,,46,18799,0.6044011922900323,0.7375310633062595,0.8287836668346498
0.5795432610376523,0.7228537231060708,0.7856062924420392,47,19199,,,
,,,47,19199,0.6071998012371744,0.7412012309091589,0.8282619033772579
0.581992440612892,0.7225456870804332,0.8003996513507984,48,19599,,,
,,,48,19599,0.6152155307126961,0.7476168730230607,0.8328306458679565
0.5678971314580705,0.714550255837042,0.7765350730330856,49,19999,,,
,,,49,19999,0.6133858532991632,0.7454992970579937,0.8333678529360967
0.59912148620026,0.7388093091815122,0.803003579598886,50,20399,,,
,,,50,20399,0.6173716898159012,0.7490063924550387,0.8375052479342245
0.5787095768652031,0.7218378510565548,0.7985839013700132,51,20799,,,
,,,51,20799,0.6191042353608791,0.7508381428053335,0.8362559872694426
0.5784904590664307,0.7220324961439906,0.7924659658361364,52,21199,,,
,,,52,21199,0.6264151068621077,0.7568652851839099,0.84024741324066
0.5932357289432448,0.7342469537063487,0.8030509030377423,53,21599,,,
,,,53,21599,0.6259776506068332,0.7554814150274529,0.8405624391309933
0.6104460940808165,0.7484483312150872,0.811798295268306,54,21999,,,
,,,54,21999,0.6260080458369666,0.7556819948218478,0.8402321654034278
0.5918165503458216,0.7331607993813722,0.8029814861438892,55,22399,,,
,,,55,22399,0.6330885906220727,0.76124551740304,0.8445276023204569
0.6119948653648561,0.7499560739425878,0.8137607786390516,56,22799,,,
,,,56,22799,0.6373673301008425,0.7650466691981923,0.8464651049464146
0.6017442141065663,0.7414111031604873,0.8030402395460341,57,23199,,,
,,,57,23199,0.637846704305879,0.7652752903034055,0.847181601426161
