epoch,step,train_F1,train_OA,train_mIoU,val_F1,val_OA,val_mIoU
18,3799,,,,0.6739214062690735,0.7643069624900818,0.5292434096336365
18,3799,0.6634555459022522,0.7840559482574463,0.5262125134468079,,,
19,3999,,,,0.6505946516990662,0.7306079864501953,0.5010893940925598
19,3999,0.6727270483970642,0.7904418706893921,0.5353391170501709,,,
20,4199,,,,0.6935092210769653,0.776085376739502,0.5492520928382874
20,4199,0.6744862198829651,0.7864312529563904,0.5335283279418945,,,
21,4399,,,,0.7128008604049683,0.7986196875572205,0.5706404447555542
21,4399,0.6869284510612488,0.7952365875244141,0.5467629432678223,,,
22,4599,,,,0.7223745584487915,0.8020946383476257,0.5808513164520264
22,4599,0.6903652548789978,0.7954713702201843,0.5499573945999146,,,
23,4799,,,,0.6885141730308533,0.7850812077522278,0.5440986752510071
23,4799,0.7011928558349609,0.8021986484527588,0.5620238780975342,,,
24,4999,,,,0.7135392427444458,0.7939732074737549,0.5697286128997803
24,4999,0.7040569186210632,0.8017844557762146,0.5640681982040405,,,
25,5199,,,,0.7130665183067322,0.8105097413063049,0.5715932250022888
25,5199,0.7178526520729065,0.8124294281005859,0.580266535282135,,,
26,5399,,,,0.7406302094459534,0.8055660128593445,0.6010832190513611
26,5399,0.7156539559364319,0.8113877773284912,0.5771881341934204,,,
27,5599,,,,0.7426580190658569,0.8154026865959167,0.6035659313201904
27,5599,0.7305501103401184,0.8214567303657532,0.5952112674713135,,,
28,5799,,,,0.7264857888221741,0.8118544816970825,0.5908052325248718
28,5799,0.7291585803031921,0.8155442476272583,0.5922390222549438,,,
29,5999,,,,0.7445067763328552,0.8138241171836853,0.605767548084259
29,5999,0.7290950417518616,0.8171831369400024,0.5919017791748047,,,
30,6199,,,,0.7331095337867737,0.8026179075241089,0.5914695262908936
30,6199,0.7368054986000061,0.8255937099456787,0.6022700667381287,,,
31,6399,,,,0.7459611296653748,0.8180294036865234,0.608436644077301
31,6399,0.7379825115203857,0.8260586857795715,0.6035711169242859,,,
32,6599,,,,0.7290859818458557,0.8026376366615295,0.5864546298980713
32,6599,0.7397012710571289,0.8247128129005432,0.6050100326538086,,,
33,6799,,,,0.7500436305999756,0.8232511281967163,0.6149706244468689
33,6799,0.7453184723854065,0.830253005027771,0.6117300987243652,,,
34,6999,,,,0.717927873134613,0.8036923408508301,0.5794163346290588
34,6999,0.7541810870170593,0.834234893321991,0.6222898364067078,,,
35,7199,,,,0.7558265924453735,0.8214024305343628,0.6199492812156677
35,7199,0.7522920966148376,0.8350640535354614,0.6197036504745483,,,
36,7399,,,,0.7285189032554626,0.8162186145782471,0.585686445236206
36,7399,0.7534385919570923,0.8345436453819275,0.6212081909179688,,,
37,7599,,,,0.7505536079406738,0.8235863447189331,0.6142953038215637
37,7599,0.7610644698143005,0.8425111770629883,0.6310375332832336,,,
38,7799,,,,0.7564891576766968,0.8308390974998474,0.6211887001991272
38,7799,0.7640448212623596,0.8431546092033386,0.6352550387382507,,,
39,7999,,,,0.7556760311126709,0.8329257369041443,0.6225807666778564
39,7999,0.7661562561988831,0.8450824022293091,0.6374489068984985,,,
40,8199,,,,0.7618823051452637,0.8312714099884033,0.6284644603729248
40,8199,0.7679957747459412,0.8456375598907471,0.6397637128829956,,,
41,8399,,,,0.7415393590927124,0.824207067489624,0.6021170616149902
41,8399,0.767895519733429,0.8449036478996277,0.6394582986831665,,,
42,8599,,,,0.7663488388061523,0.8283847570419312,0.6325297951698303
42,8599,0.7717666625976562,0.8498170375823975,0.6445950865745544,,,
43,8799,,,,0.7205830216407776,0.7726753950119019,0.5748097896575928
43,8799,0.7767594456672668,0.8527768850326538,0.6509159207344055,,,
44,8999,,,,0.7620489597320557,0.8196864128112793,0.6260970234870911
44,8999,0.7798112630844116,0.8524463176727295,0.654265820980072,,,
45,9199,,,,0.7699715495109558,0.8390726447105408,0.6370272636413574
45,9199,0.7799421548843384,0.8538057208061218,0.6548717617988586,,,
46,9399,,,,0.7664542198181152,0.8284875154495239,0.6323918104171753
46,9399,0.7826257348060608,0.8571036458015442,0.6591906547546387,,,
47,9599,,,,0.7745691537857056,0.8387057185173035,0.6431722044944763
47,9599,0.786278247833252,0.858914852142334,0.6635668277740479,,,
48,9799,,,,0.7680438160896301,0.8316631317138672,0.6339545845985413
48,9799,0.7847397923469543,0.8595832586288452,0.6616884469985962,,,
49,9999,,,,0.7663957476615906,0.821454644203186,0.6313726902008057
49,9999,0.788336992263794,0.85921710729599,0.6660476326942444,,,
50,10199,,,,0.7766994833946228,0.8388418555259705,0.6455239653587341
50,10199,0.7920389771461487,0.8619357943534851,0.6707932353019714,,,
51,10399,,,,0.7699965238571167,0.837169885635376,0.6383861303329468
51,10399,0.7934752106666565,0.8656249046325684,0.6733390688896179,,,
52,10599,,,,0.7802159190177917,0.8408898115158081,0.6501570343971252
52,10599,0.7940776944160461,0.867324948310852,0.6744628548622131,,,
53,10799,,,,0.7800338864326477,0.8406226634979248,0.6503239870071411
53,10799,0.7971407771110535,0.8685450553894043,0.6782108545303345,,,
54,10999,,,,0.7843011617660522,0.8437341451644897,0.6551187038421631
54,10999,0.7968134880065918,0.8685919046401978,0.6781681180000305,,,
55,11199,,,,0.7765213847160339,0.8350212574005127,0.6448785066604614
55,11199,0.801550030708313,0.872699499130249,0.6842778921127319,,,
56,11399,,,,0.7818202376365662,0.8392439484596252,0.6518951654434204
56,11399,0.8063746690750122,0.8749101758003235,0.6909396052360535,,,
57,11599,,,,0.7699069976806641,0.8267571330070496,0.6365976333618164
57,11599,0.8017582893371582,0.8727526068687439,0.6849122643470764,,,
58,11799,,,,0.7772437930107117,0.8414394855499268,0.6459587216377258
58,11799,0.8106013536453247,0.8771754503250122,0.695888876914978,,,
59,11999,,,,0.7806345224380493,0.8422933220863342,0.6503442525863647
59,11999,0.8094953298568726,0.8758793473243713,0.6950440406799316,,,
60,12199,,,,0.7778550982475281,0.8432660102844238,0.6476725339889526
60,12199,0.8093233704566956,0.8782041072845459,0.6947569251060486,,,
61,12399,,,,0.7799326181411743,0.8447797894477844,0.6510072350502014
61,12399,0.8100680708885193,0.8763881921768188,0.6957607865333557,,,
62,12599,,,,0.7819898724555969,0.8451506495475769,0.6518902778625488
62,12599,0.8158823847770691,0.8801959753036499,0.7030764222145081,,,
63,12799,,,,0.786443293094635,0.8463624715805054,0.6579152345657349
63,12799,0.8138135075569153,0.8802708387374878,0.700762152671814,,,
64,12999,,,,0.7929597496986389,0.8499948978424072,0.6668186187744141
64,12999,0.8169391751289368,0.882392406463623,0.7054407000541687,,,
65,13199,,,,0.7874632477760315,0.8478653430938721,0.6595722436904907
65,13199,0.8165445327758789,0.8816250562667847,0.7045081257820129,,,
66,13399,,,,0.7844246625900269,0.8399838209152222,0.6551011204719543
66,13399,0.8183115124702454,0.8840017914772034,0.707453191280365,,,
67,13599,,,,0.7898260354995728,0.8435322046279907,0.662308931350708
67,13599,0.820751965045929,0.8854649066925049,0.7102499008178711,,,
68,13799,,,,0.788679301738739,0.8457098603248596,0.6610846519470215
68,13799,0.8212360143661499,0.8860970735549927,0.7110468149185181,,,
69,13999,,,,0.7904397249221802,0.8519344329833984,0.6645767092704773
69,13999,0.8226059675216675,0.885033369064331,0.7126906514167786,,,
70,14199,,,,0.793152391910553,0.851077675819397,0.6671764254570007
70,14199,0.823034942150116,0.8873359560966492,0.7138651609420776,,,
71,14399,,,,0.7910134792327881,0.847873866558075,0.6640135645866394
71,14399,0.8258972764015198,0.88754802942276,0.7174369096755981,,,
72,14599,,,,0.7899914979934692,0.8467256426811218,0.6623353958129883
72,14599,0.8243646621704102,0.8881692290306091,0.7152764797210693,,,
73,14799,,,,0.7883226871490479,0.8469300866127014,0.6608365774154663
73,14799,0.8266103267669678,0.888817548751831,0.7181293964385986,,,
74,14999,,,,0.7953253984451294,0.8533269762992859,0.6704075336456299
74,14999,0.8277312517166138,0.8893382549285889,0.7198415994644165,,,
75,15199,,,,0.7932563424110413,0.8479359745979309,0.6672495007514954
75,15199,0.8290069699287415,0.8904128670692444,0.7213283181190491,,,
76,15399,,,,0.793134331703186,0.851593017578125,0.6667408347129822
76,15399,0.8295716047286987,0.8912680745124817,0.7224878668785095,,,
77,15599,,,,0.7924151420593262,0.849848747253418,0.6658144593238831
77,15599,0.8293622732162476,0.8920125961303711,0.7224032282829285,,,
78,15799,,,,0.7958707213401794,0.852569580078125,0.670642077922821
78,15799,0.8313475251197815,0.8935233354568481,0.7252817153930664,,,
79,15999,,,,0.792681872844696,0.8511559963226318,0.6662427186965942
79,15999,0.8298975825309753,0.8924410939216614,0.7232118844985962,,,
80,16199,,,,0.7968279719352722,0.8512680530548096,0.6719251275062561
80,16199,0.8335496187210083,0.8942917585372925,0.7282746434211731,,,
81,16399,,,,0.7958770394325256,0.8528376221656799,0.6706117391586304
81,16399,0.8341423869132996,0.8937771916389465,0.7288476824760437,,,
82,16599,,,,0.7971137166023254,0.8543221950531006,0.6724787950515747
82,16599,0.8349929451942444,0.8964583873748779,0.7307493686676025,,,
83,16799,,,,0.7965801358222961,0.8516632318496704,0.671576976776123
83,16799,0.834659218788147,0.8952949047088623,0.7292186617851257,,,
84,16999,,,,0.7976301908493042,0.8532342910766602,0.6730334758758545
84,16999,0.8348548412322998,0.8950508236885071,0.7295448780059814,,,
85,17199,,,,0.7994763255119324,0.8556933999061584,0.6755930781364441
85,17199,0.8356162309646606,0.8971853256225586,0.7317033410072327,,,
86,17399,,,,0.7982019186019897,0.8542095422744751,0.6738724112510681
86,17399,0.8353137373924255,0.8959018588066101,0.7307521104812622,,,
87,17599,,,,0.7988909482955933,0.8551541566848755,0.6747874617576599
87,17599,0.8372915387153625,0.8979566693305969,0.7339184284210205,,,
88,17799,,,,0.7981069087982178,0.8545762896537781,0.6738865375518799
88,17799,0.8354610204696655,0.8972654342651367,0.7321172952651978,,,
89,17999,,,,0.7984241247177124,0.8560106158256531,0.6742846965789795
89,17999,0.8384987711906433,0.8969212770462036,0.7345024943351746,,,
90,18199,,,,0.7990384697914124,0.8550704717636108,0.6749971508979797
90,18199,0.8377973437309265,0.8979859948158264,0.7343430519104004,,,
91,18399,,,,0.7987579107284546,0.8548404574394226,0.6746004819869995
91,18399,0.8384748697280884,0.8964091539382935,0.735081672668457,,,
92,18599,,,,0.7984258532524109,0.8551127314567566,0.6740903258323669
92,18599,0.8392361998558044,0.8985577821731567,0.7366229891777039,,,
93,18799,,,,0.799290120601654,0.8557747006416321,0.6754029989242554
93,18799,0.8378170728683472,0.8980515599250793,0.7346498370170593,,,
94,18999,,,,0.7988033294677734,0.8549110293388367,0.6746044158935547
94,18999,0.8382239937782288,0.8982035517692566,0.7347835898399353,,,
95,19199,,,,0.7978904843330383,0.8535674214363098,0.6733807921409607
95,19199,0.8406931161880493,0.8985709547996521,0.7383779287338257,,,
96,19399,,,,0.7982180714607239,0.8545149564743042,0.6739006638526917
96,19399,0.8411322236061096,0.897576093673706,0.7386282682418823,,,
97,19599,,,,0.7985708117485046,0.854577362537384,0.6742090582847595
97,19599,0.8379592299461365,0.8986443877220154,0.7347305417060852,,,
98,19799,,,,0.7987264394760132,0.8540866374969482,0.6745085716247559
98,19799,0.8401739001274109,0.8973356485366821,0.7371482849121094,,,
99,19999,,,,0.7980666160583496,0.8541157245635986,0.6737014055252075
99,19999,0.8387965559959412,0.8979524970054626,0.7360407114028931,,,
