val_mIoU,val_F1,val_OA,epoch,step,train_mIoU,train_F1,train_OA
0.274393167590754,0.44375805646926764,0.6226101327825475,0,399,,,
,,,0,399,0.22418996922785522,0.3249906303632641,0.5512554290460325
0.36533238540438534,0.5708323266395906,0.6806001468941018,1,799,,,
,,,1,799,0.31516087841021556,0.5056468091648858,0.6310835937938056
0.3948171534781536,0.6059693764962357,0.6932083818647596,2,1199,,,
,,,2,1199,0.38276204950395964,0.5929232533706469,0.683502913456081
0.4337469960792188,0.6462714693873473,0.7414218019556116,3,1599,,,
,,,3,1599,0.40745831131651,0.6207901712333871,0.7068507899184203
0.46655393050472505,0.6817389119637224,0.7592652038291648,4,1999,,,
,,,4,1999,0.440584993399475,0.6571161040265766,0.7324043007090627
0.48182508371068455,0.6126223041995928,0.7723506079779731,5,2399,,,
,,,5,2399,0.45770596133697844,0.5908028073211928,0.7449528632593218
0.505098177955691,0.6384544056914669,0.7704141422554299,6,2799,,,
,,,6,2799,0.4783081271954843,0.6103270350265209,0.7616734607739776
0.5165528568487264,0.6663138880806447,0.7586599402957492,7,3199,,,
,,,7,3199,0.503760870535997,0.6461850652480223,0.767620418210975
0.5672548106098808,0.7104862875423461,0.7941264258490668,8,3599,,,
,,,8,3599,0.5242250049557547,0.6690273058704548,0.7760240155176619
0.5143370139775298,0.6679011004344901,0.7275212393866645,9,3999,,,
,,,9,3999,0.543010812297078,0.686134087154112,0.7915458251741627
0.5704979903087114,0.7170620004361398,0.7828727192348904,10,4399,,,
,,,10,4399,0.5616833518833982,0.7043315354814403,0.799576105779275
0.5734754776425239,0.7173375928466721,0.7998471242410166,11,4799,,,
,,,11,4799,0.5658730176876517,0.7071437948842629,0.8024139026459872
0.5851635339114734,0.7258207507047723,0.8146936822820593,12,5199,,,
,,,12,5199,0.5784647188542058,0.7183132384063212,0.8103653805578184
0.5475488131590466,0.6957304132277147,0.7692153312541821,13,5599,,,
,,,13,5599,0.5920276155829813,0.7296416636210792,0.8191764113697457
0.5976609608588254,0.7380576035537839,0.8129649232935022,14,5999,,,
,,,14,5999,0.5902788862778423,0.7284362969343601,0.8198312801385209
0.6172266328059355,0.7547009191583175,0.8184315593154342,15,6399,,,
,,,15,6399,0.6001810051255382,0.7369292891923045,0.8248018802045249
0.6134746134423187,0.7521274082900697,0.8160982520491988,16,6799,,,
,,,16,6799,0.6095093347526312,0.7446916323396883,0.8303291919017282
0.583518192325297,0.7275647863593553,0.8040731430053711,17,7199,,,
,,,17,7199,0.6150266152962738,0.7498137439929428,0.83034586311173
0.6176388064444691,0.7540063552463077,0.8287787313814516,18,7599,,,
,,,18,7599,0.619653317017297,0.7533384182486637,0.8356610637842106
0.6199847106194312,0.7569510194986893,0.8173514348489267,19,7999,,,
,,,19,7999,0.6308045999459166,0.7621794199365071,0.8407580338393638
0.616984989900559,0.7553339488180127,0.814036406411065,20,8399,,,
,,,20,8399,0.6397855330084745,0.7691022486074355,0.8460107578525083
0.6238602889933214,0.759696869178274,0.8291379628358064,21,8799,,,
,,,21,8799,0.6395766444961272,0.7690742088971261,0.8467608612837952
0.6017893596832286,0.7420163684148087,0.8026013868826407,22,9199,,,
,,,22,9199,0.6416135052323542,0.7704379829228164,0.8474327994256479
0.6231144727501592,0.7597309443741616,0.8224387804667155,23,9599,,,
,,,23,9599,0.6386488457077137,0.7681734604137549,0.8466746598183585
0.646653965148525,0.7781362858988409,0.8374195911266186,24,9999,,,
,,,24,9999,0.6486024842713736,0.7765074627358607,0.850127856927615
0.6444215147763352,0.7763224388343442,0.8355886671278212,25,10399,,,
,,,25,10399,0.655293278972055,0.7818726624690848,0.8534785334890416
0.6497931881997239,0.7805794330814981,0.836148284982752,26,10799,,,
,,,26,10799,0.66124377612308,0.785963797058946,0.8592778386255413
0.6433753217443414,0.7753777473738387,0.8314202626546224,27,11199,,,
,,,27,11199,0.6669409209440108,0.7904796656632225,0.8606645988288087
0.6388254801634989,0.772351608561876,0.8301851696438259,28,11599,,,
,,,28,11599,0.6700805414926251,0.7927410409091263,0.8632988410204148
0.6321877820859059,0.7677821783742527,0.8216243390683775,29,11999,,,
,,,29,11999,0.6736703529108297,0.7952839943594302,0.8640439945642261
0.6594235541324851,0.7880522815827435,0.8429189505400481,30,12399,,,
,,,30,12399,0.6731926497478984,0.7952868851205448,0.8643984637430243
0.653914291435741,0.7832659943503714,0.8414935323927137,31,12799,,,
,,,31,12799,0.678405478953016,0.7988642222308118,0.8686073002293275
0.6609437755318477,0.7893524916210425,0.8389215275093361,32,13199,,,
,,,32,13199,0.6839852556476218,0.8036637261082464,0.868942183557566
0.6462565964273476,0.7775644308369458,0.8410598401670103,33,13599,,,
,,,33,13599,0.684980669834943,0.8038008412463902,0.8716212021445837
0.6575626631668026,0.7866605485036615,0.8433829130949797,34,13999,,,
,,,34,13999,0.6904828985348097,0.8080866821348219,0.8716659416038701
0.6506235389254837,0.7814086807457206,0.8389969083997938,35,14399,,,
,,,35,14399,0.6907306247233357,0.8083999834745206,0.8716095665864662
0.6602234085590679,0.7885590684220698,0.8435008419884575,36,14799,,,
,,,36,14799,0.6931380632225048,0.8098184213534534,0.8745633366647234
0.6500478265309915,0.7816516130036628,0.8312126954396566,37,15199,,,
,,,37,15199,0.6960064090002627,0.811958292078004,0.8765856102417359
0.6582537160561095,0.7869894509591607,0.8490109832198531,38,15599,,,
,,,38,15599,0.6994965628067928,0.8143583625345192,0.8793486748599874
0.6506360393905508,0.7807930739112525,0.839237677609479,39,15999,,,
,,,39,15999,0.700101276509083,0.8149901202513397,0.8771867042343402
0.6592120308052507,0.7870119718386042,0.847832042199594,40,16399,,,
,,,40,16399,0.7082188792815123,0.820935597843357,0.8804057687824114
0.6583286177839403,0.7864670380185703,0.8443329722793014,41,16799,,,
,,,41,16799,0.7134559712230433,0.824626095053206,0.8849992948565099
0.6642503226019885,0.791606639728285,0.8482852582578306,42,17199,,,
,,,42,17199,0.711818332077713,0.823191353866861,0.8854866529351589
0.6694478576665226,0.7949289273662327,0.847803928233959,43,17599,,,
,,,43,17599,0.7042829913677792,0.8186132267911437,0.8786958830153376
0.6557360840784078,0.7850953008231742,0.8490191865850378,44,17999,,,
,,,44,17999,0.7151271533935724,0.8258562962062055,0.8862983920262003
0.6801151775165408,0.8033806477225831,0.855146363929466,45,18399,,,
,,,45,18399,0.7201509360285375,0.8291966727813167,0.8881719611781597
0.6706660091336175,0.7966310013581628,0.8495505315286142,46,18799,,,
,,,46,18799,0.7193987542341753,0.8284587473050073,0.8895761268806955
0.656196264980608,0.7848281409316433,0.8500277236655907,47,19199,,,
,,,47,19199,0.7212363880535921,0.830253838220129,0.8886578110919993
0.6776957067652827,0.8014766776177036,0.8529028627607558,48,19599,,,
,,,48,19599,0.7255653730394402,0.8333743397725272,0.8905787660724501
0.6774868386881496,0.8009784878191823,0.8545647621154785,49,19999,,,
