val_mIoU,val_F1,val_OA,epoch,step,train_mIoU,train_F1,train_OA
,,,30,12399,0.5312597284080087,0.6761827734300067,0.7810267770652213
0.5304815980687638,0.676391277404652,0.7815361482125741,31,12799,,,
,,,31,12799,0.5377811637972948,0.6818409645663532,0.7891089230751848
0.563573865265958,0.7066572084085241,0.790554936726888,32,13199,,,
,,,32,13199,0.5421509770617637,0.6861839957663516,0.7884195119316022
0.552556146756901,0.6968414613939429,0.7911792825769495,33,13599,,,
,,,33,13599,0.544437459756643,0.6882078053619647,0.7907330287766203
0.5225314800888536,0.6693672519614882,0.7715074857076009,34,13999,,,
,,,34,13999,0.5529895388842077,0.6958472640707742,0.7953129363760332
0.5522639752035554,0.6996388003394884,0.7767468222865352,35,14399,,,
,,,35,14399,0.5499406820348455,0.6934966821794452,0.7914508831531131
0.5681606026419215,0.7120521072263573,0.7938864195788348,36,14799,,,
,,,36,14799,0.5600777798408538,0.7018289669519169,0.8002082434951782
0.5602187317700076,0.706408182157363,0.7754342803248653,37,15199,,,
,,,37,15199,0.5586386017584856,0.7003456636900587,0.8013475650358991
0.5450088481285597,0.693952062433418,0.7581365726612233,38,15599,,,
,,,38,15599,0.5677365749743126,0.708435589182313,0.804511394391021
0.5743684627716391,0.7175209168200771,0.7957539664374458,39,15999,,,
,,,39,15999,0.563715926518364,0.7048235567927531,0.8036632376562962
0.555160646863955,0.6995169529401213,0.7825167444017198,40,16399,,,
,,,40,16399,0.5668509138988027,0.7080876567566619,0.8035658426790037
0.5836123618378101,0.7259909122154276,0.797325074231183,41,16799,,,
,,,41,16799,0.5750404590941708,0.714445535082795,0.8101835242055094
0.577340255142399,0.7215453290242322,0.7863577542481599,42,17199,,,
,,,42,17199,0.5833325024866105,0.7218441980171322,0.8154649185015779
0.5900541328260738,0.7307214572001616,0.8080817646450467,43,17599,,,
,,,43,17599,0.5793361576156314,0.7188839710179596,0.812752045553236
0.5687903803972799,0.7116523696315752,0.8071384006076389,44,17999,,,
,,,44,17999,0.5904091349553611,0.728092464989111,0.8182379680086329
0.59545244663998,0.7353051510109089,0.8053925708488182,45,18399,,,
,,,45,18399,0.5891935917958349,0.7267208758533781,0.8185495945487481
0.5899912832538365,0.7310122183298644,0.8046862831822148,46,18799,,,
,,,46,18799,0.5919389204036147,0.7289316629196572,0.8196774191753015
0.5967062424298393,0.7361179821615047,0.815395630730523,47,19199,,,
,,,47,19199,0.5969169784048732,0.7339851869482512,0.8218762793846419
0.5835296932351977,0.7253800482883429,0.8004777820022018,48,19599,,,
,,,48,19599,0.6007517170858718,0.737093776386275,0.8228745859014315
0.6001218225103642,0.7402056347379253,0.8101286128715233,49,19999,,,
,,,49,19999,0.6020825302214425,0.7378301484099747,0.8238771643718639
0.5892952026852141,0.7307828092428426,0.8020734186525698,50,20399,,,
,,,50,20399,0.6012785564129495,0.7370002069608772,0.8273398053055457
0.5978495869476979,0.7367114534243624,0.8173108542407,51,20799,,,
,,,51,20799,0.6098927142848758,0.7445034244557526,0.8286760452713896
0.6063674150124974,0.7445030267928856,0.8167900791874638,52,21199,,,
,,,52,21199,0.6096053186374357,0.7447732717094904,0.8294654918178912
0.606201373684264,0.743504198239073,0.8230279940145987,53,21599,,,
,,,53,21599,0.6127209398313417,0.74679688747894,0.8301844506876357
0.5972455065919057,0.7380909848747885,0.7978503580446596,54,21999,,,
,,,54,21999,0.6155892975275725,0.7492270911502507,0.8327122932059727
0.5862318691004127,0.7275826356804276,0.8143718860767506,55,22399,,,
,,,55,22399,0.617978370791469,0.7509869124298207,0.8345015533929193
0.617056451883364,0.752849140779708,0.8239637710430004,56,22799,,,
,,,56,22799,0.6222682900266381,0.7542890660123174,0.8361324599163691
0.6261583243335309,0.7603298929592714,0.8276865499990957,57,23199,,,
,,,57,23199,0.6249245563983301,0.756530216466536,0.8377695461585533
0.6091279104339681,0.7468592189148553,0.8204117298126221,58,23599,,,
,,,58,23599,0.6276956829676389,0.7592879843433247,0.8378489285274784
0.6130824080098173,0.7497902145968762,0.8213926597877785,59,23999,,,
,,,59,23999,0.6326612649438332,0.7629823498692582,0.8408306721680175
0.6037151624829113,0.7429982282502632,0.814416954252455,60,24399,,,
,,,60,24399,0.634357689384133,0.7643973655104089,0.8410421398065214
0.6101533611099947,0.7475307452267106,0.8204739888509115,61,24799,,,
,,,61,24799,0.6313229794947257,0.7616345256970122,0.8421832671577469
0.6245017587674614,0.7592224798286851,0.825026994281345,62,25199,,,
,,,62,25199,0.6366240570519055,0.7660051968875987,0.8446241258372752
0.6151008853051005,0.7520826303075199,0.8244378902294017,63,25599,,,
,,,63,25599,0.639475634369,0.7687302783505578,0.8456740458029569
0.6230731346472282,0.7580615471858219,0.8268381984145553,64,25999,,,
,,,64,25999,0.6436542358816975,0.7719909371943119,0.8469817809906529
0.6162669383448349,0.7529758372649633,0.8232346905602349,65,26399,,,
,,,65,26399,0.6456526053410798,0.773806300409853,0.8486972953290477
0.6216900695163634,0.7573025246710279,0.8245074466422752,66,26799,,,
,,,66,26799,0.6412012475059667,0.7697371197672542,0.8461555619582173
0.6199384667435696,0.7562866913949824,0.8245758392192699,67,27199,,,
,,,67,27199,0.6457403250544804,0.773684327664595,0.8493393065409583
0.627415891883865,0.7617627761288807,0.8295660778328224,68,27599,,,
,,,68,27599,0.6484271900043774,0.7754566083701752,0.8502692857286421
0.6186144354862502,0.7551490317211568,0.8209305233425565,69,27999,,,
,,,69,27999,0.6500505028439117,0.7771776674285373,0.8504592431993755
0.6214487553311725,0.7569436742949232,0.8268107149336074,70,28399,,,
,,,70,28399,0.650180544667279,0.7770733393029798,0.8515898210393723
0.6290643816464485,0.7628975423944941,0.8289211591084799,71,28799,,,
,,,71,28799,0.6551377829538307,0.7806909781822751,0.8540097597272989
0.6266670855189238,0.7613221374325285,0.8252632494325991,72,29199,,,
,,,72,29199,0.6533878347834272,0.7794405043935481,0.8539805881282663
0.6285818431462193,0.7626435974134766,0.829802237616645,73,29599,,,
,,,73,29599,0.6566047900794374,0.781963263900812,0.854201434128605
0.6316580846053681,0.7654448735013664,0.8313966733437997,74,29999,,,
,,,74,29999,0.6630239539021738,0.7870229163049576,0.8566270353622742
0.6301689394396067,0.7639460364133217,0.8333732657962375,75,30399,,,
,,,75,30399,0.6586775466072731,0.7837058696709458,0.8571291443837389
0.6353093790851634,0.7678607065153433,0.8319350949040165,76,30799,,,
,,,76,30799,0.6594425095226863,0.7841078217664377,0.8560064897308808
0.6346080124306572,0.7671753534117782,0.8332151713194671,77,31199,,,
,,,77,31199,0.6641177170280621,0.7880323001870934,0.8567574257531879
0.6312396270987423,0.7650157365973084,0.8316107626314516,78,31599,,,
,,,78,31599,0.6652866765125457,0.7883758776891577,0.859079034586134
0.6307321150358658,0.7644725346151082,0.8318904170283565,79,31999,,,
,,,79,31999,0.6690015733339104,0.7911365335142383,0.8620621884959805
0.6324600152288474,0.7657538000586308,0.8319586206365515,80,32399,,,
,,,80,32399,0.6666203141769045,0.789559079346575,0.8606081363177163
0.6381961680050237,0.7703935526712021,0.8325633455205846,81,32799,,,
,,,81,32799,0.6679403165051331,0.7906634765240148,0.8614090496729834
0.6322893345024068,0.7659351354368626,0.8327376259697808,82,33199,,,
,,,82,33199,0.6682866397285585,0.7911075220591406,0.8601371040751834
0.6331633895099182,0.7665740387823066,0.8323274789033113,83,33599,,,
,,,83,33599,0.6723912005852515,0.7940405704608473,0.8625225703990155
0.6360581955949132,0.7686995738688055,0.8328847655543574,84,33999,,,
,,,84,33999,0.6714867773946718,0.7936396204379382,0.8627046520437531
0.6321160335544276,0.7656956276412922,0.8330800533294678,85,34399,,,
,,,85,34399,0.6752349359896789,0.7964143297068236,0.8643460289757745
0.634680641534736,0.7676675379077595,0.8326982551150852,86,34799,,,
,,,86,34799,0.67108188815304,0.7930226584281465,0.861688490932267
0.633189899732827,0.7666107970388516,0.8302888587669089,87,35199,,,
,,,87,35199,0.6766707068026967,0.7973557490481854,0.865201018391721
0.6353901593687736,0.7683659183183282,0.8332824459782353,88,35599,,,
,,,88,35599,0.6785231978979922,0.7987068720897328,0.8653510585508704
0.6369918655253836,0.7694171573692101,0.833588621351454,89,35999,,,
,,,89,35999,0.6793369744709417,0.7997687361469183,0.8646657710849329
0.6358678038180545,0.7684978417206061,0.8339912520514594,90,36399,,,
,,,90,36399,0.6771477253769134,0.7973785410033809,0.8655295380598411
0.6368752389010424,0.7693167590643788,0.8340541592350712,91,36799,,,
,,,91,36799,0.6766745998058328,0.797319021375912,0.8657422328700773
0.6357411572364007,0.768452508632998,0.8336801246360496,92,37199,,,
,,,92,37199,0.6716922215288774,0.7938997099074923,0.8619994192285928
0.6355266707130555,0.768310319878218,0.8335832366236934,93,37599,,,
,,,93,37599,0.677411080093544,0.7976296121701779,0.8655398457257208
0.6370390551194021,0.7695598266758635,0.8345621073687518,94,37999,,,
,,,94,37999,0.6790305847187542,0.799038477418146,0.866953237388638
0.6382253937595352,0.770356157743834,0.8356029863710757,95,38399,,,
,,,95,38399,0.6748132121225133,0.7958898664503568,0.8644724533477954
0.6385559210695585,0.7705657416502256,0.8348797639211019,96,38799,,,
,,,96,38799,0.6807718651252315,0.8000736173834875,0.8672340905792689
0.6390283784790471,0.770980275832254,0.835081653241758,97,39199,,,
,,,97,39199,0.6775380429610673,0.7981731275543812,0.8646473627271662
0.637136660138977,0.7696096113078048,0.8342697019930239,98,39599,,,
,,,98,39599,0.6719257449818539,0.7934495403202855,0.8631578635644106
0.6360237839662681,0.7687067833460106,0.8339107866640444,99,39999,,,
,,,99,39999,0.6775483730204774,0.7973702484215396,0.8657941371098234
