val_mIoU,val_F1,val_OA,epoch,step,train_mIoU,train_F1,train_OA
,,,85,34399,0.585319533154485,0.7204494333420854,0.8225042791976607
0.5703511450241824,0.712554765725693,0.8026547802819146,86,34799,,,
,,,86,34799,0.5797185920322971,0.7146805587215586,0.820590620926541
0.5720213473365464,0.7136854333611419,0.803667147954305,87,35199,,,
,,,87,35199,0.5869123502206433,0.7208191487765276,0.8250409637497881
0.5748245444610915,0.7161644808433123,0.8062218542452212,88,35599,,,
,,,88,35599,0.5868904688495956,0.7208857065754405,0.8248985747243532
0.5770835512866377,0.7180649517811957,0.8073406625677038,89,35999,,,
,,,89,35999,0.5885762979107387,0.7233181999924954,0.8234502889742974
0.5729171579861266,0.7146372212971523,0.8053106149037679,90,36399,,,
,,,90,36399,0.582808310787182,0.7170913980293112,0.823352940345433
0.5750872899044589,0.7163675329422159,0.8062733561904342,91,36799,,,
,,,91,36799,0.5860455904240958,0.720203987100706,0.8243286325178995
0.571871778640884,0.7136669029714087,0.8043018076154921,92,37199,,,
,,,92,37199,0.5816834723704846,0.7170258277956874,0.8205927155178468
0.5736748783793992,0.715325257639297,0.8044516793003789,93,37599,,,
,,,93,37599,0.5900568136161524,0.7232276165073073,0.8259082773300659
0.5695254267123072,0.7118001221447563,0.8021255722752324,94,37999,,,
,,,94,37999,0.5867611528375873,0.7212399425293847,0.8241522188512151
0.5780090519953723,0.7187654875284453,0.8082717506973832,95,38399,,,
,,,95,38399,0.5850796315903908,0.7193496531181003,0.8236989409075939
0.5733918509880886,0.7148358884669512,0.805602467501605,96,38799,,,
,,,96,38799,0.5886884661915599,0.7227486551693076,0.8248890746567871
0.574672678009843,0.7160084369594297,0.8069987968162254,97,39199,,,
,,,97,39199,0.5861590101560497,0.7209406272673577,0.8222821281157665
0.5751861190519902,0.7163679014792255,0.8066154409337927,98,39599,,,
,,,98,39599,0.5804100280280737,0.7152351593041159,0.8207549869702392
0.5737523835773956,0.7151550969873566,0.8057201332516141,99,39999,,,
,,,99,39999,0.5890794011894134,0.7225632568394599,0.8249950831929074
