val_mIoU,val_F1,val_OA,epoch,step,train_mIoU,train_F1,train_OA
0.4657837351155628,0.6855871726873719,0.7308399871543602,15,6399,,,
,,,15,6399,0.44918873832233575,0.6672285170623269,0.7319657036293484
0.44216556780729577,0.6551283613605831,0.7474250846438938,16,6799,,,
,,,16,6799,0.45293895629420505,0.670259871461676,0.7417540223691981
0.4788821173533061,0.6987251794979724,0.7612543017775925,17,7199,,,
,,,17,7199,0.46507092365760644,0.6825253357496033,0.7506256249391177
0.47192531876446886,0.689554376893675,0.7479966145974618,18,7599,,,
,,,18,7599,0.4645740778970586,0.6825631222420173,0.7483660041670027
0.4234697623073298,0.6306174753962328,0.736362815786291,19,7999,,,
,,,19,7999,0.47796398927522665,0.6956529092155225,0.7608750161193342
0.47643341117343874,0.6934389364524253,0.7625325803403501,20,8399,,,
,,,20,8399,0.48108409911483563,0.699303309356883,0.7611924313692975
0.4576593702083587,0.6713453667234093,0.7564862286603009,21,8799,,,
,,,21,8799,0.48744347351870704,0.7054003237014138,0.7647271940873962
0.48791178665948826,0.7095229881698554,0.7604358726077609,22,9199,,,
,,,22,9199,0.49823197464522495,0.7162505337288729,0.7741040041292055
0.5071961371351962,0.724666245950749,0.7792293036425555,23,9599,,,
,,,23,9599,0.49545546741738433,0.7136314737115238,0.7728781409921334
0.4741010988386111,0.6904881666539839,0.7566504054599338,24,9999,,,
,,,24,9999,0.4989513513912639,0.7162605154793897,0.7775911488196809
0.5241171929133263,0.7418599754034327,0.7885513976768211,25,10399,,,
,,,25,10399,0.5038954834286716,0.7217594637671655,0.7789898350633169
0.5248893956199648,0.7418393064281851,0.79034614916201,26,10799,,,
,,,26,10799,0.5099135617268622,0.7272442519179062,0.785920458451833
0.5203087714662129,0.7386054632189109,0.7934916955453378,27,11199,,,
,,,27,11199,0.5182810860782373,0.7352923228616687,0.7893025746912375
0.5073050153058398,0.7266390114270903,0.7809707694583469,28,11599,,,
,,,28,11599,0.5154443726190865,0.7330823099694019,0.7883804419422844
0.5276630398705048,0.746531557769491,0.7885456773969862,29,11999,,,
,,,29,11999,0.5245308634752719,0.7415469389169816,0.7922396046058692
0.5278093145681038,0.7455218689246925,0.7903736926891186,30,12399,,,
,,,30,12399,0.530825304309135,0.7471546541114715,0.799499865092128
0.5251468441425475,0.7441125344372498,0.7858945616969356,31,12799,,,
,,,31,12799,0.5299909408137891,0.7461799674089805,0.7996683073587805
0.5462392386592911,0.7628988823130657,0.8015142635062888,32,13199,,,
,,,32,13199,0.5402222289329606,0.756202421876203,0.8058011868347899
0.5301398486078209,0.6540686285362715,0.7961218109837285,33,13599,,,
,,,33,13599,0.5346162916408477,0.6572201693079214,0.80241439854007
0.5465290417766071,0.6704316028851086,0.8026541692239267,34,13999,,,
,,,34,13999,0.5457049543545653,0.6683112978695289,0.8109831165250072
0.55418333437913,0.6877535832876235,0.8015323197400128,35,14399,,,
,,,35,14399,0.5560712908603571,0.6816761717988047,0.8130046624093361
0.5630950998770179,0.6953663577035671,0.8057841336285626,36,14799,,,
,,,36,14799,0.5634413061379053,0.6917162704404198,0.815166051976436
0.5730684398149244,0.7063204588455623,0.8033295649069326,37,15199,,,
,,,37,15199,0.5684861478522713,0.6970744184265345,0.8188558684989323
0.5454005635391395,0.6853936749349672,0.7935041551236753,38,15599,,,
,,,38,15599,0.5742921032126886,0.703957229536901,0.8179468607443501
0.5834690858794079,0.7175239445787348,0.8121196022740117,39,15999,,,
,,,39,15999,0.5777014133971907,0.7076294878904399,0.8212407371709287
0.5879372111013568,0.7253186251785169,0.8102662704609058,40,16399,,,
,,,40,16399,0.587674767030337,0.7172782770928288,0.8251663521367846
0.5827687081336205,0.7198158085591948,0.8115117761823866,41,16799,,,
,,,41,16799,0.581011671254238,0.7132975314186492,0.820768052428186
0.5880166730355636,0.7261067007556877,0.8100406523104067,42,17199,,,
,,,42,17199,0.5906271952028033,0.721749591163029,0.8247808624100098
0.5991406873163991,0.734048597829229,0.8141553613874647,43,17599,,,
,,,43,17599,0.5983383740535095,0.7285123180009219,0.8290207668925587
0.5860739042516729,0.7259576622597417,0.7966574421635381,44,17999,,,
,,,44,17999,0.6047439360362143,0.7345024350812228,0.831202713838477
0.6002723840466098,0.7369938580623273,0.8133800488931161,45,18399,,,
