val_mIoU,val_F1,val_OA,epoch,step,train_mIoU,train_F1,train_OA
0.6547789220374037,0.7821088246551399,0.8484430348431623,55,22399,,,
,,,55,22399,0.7258820851547114,0.8281230001352298,0.900359234689959
0.663136604860187,0.7881633189939978,0.8512771288553874,56,22799,,,
,,,56,22799,0.7326062577489812,0.8327735132388372,0.9034741661948358
0.648610335562411,0.7765983701483136,0.8492919003521955,57,23199,,,
,,,57,23199,0.7331706811138188,0.8330576085561696,0.9038096702929752
0.6593398221283929,0.7860151643654604,0.8487147313577158,58,23599,,,
,,,58,23599,0.7343285846091918,0.8345593265479596,0.9044464824908935
0.6566246552498022,0.7829875532602717,0.8497822885160093,59,23999,,,
,,,59,23999,0.7414209811460324,0.8392808775333261,0.9071531812988902
0.6658839767883852,0.790370373017902,0.8513303739053232,60,24399,,,
,,,60,24399,0.743362939482666,0.8405868432888085,0.9076096496540645
0.6672270440825574,0.7914989090291391,0.8551331961596453,61,24799,,,
,,,61,24799,0.7388177200478706,0.83773334415856,0.906010350982862
0.6663075952758131,0.7910368305743086,0.8537283032028763,62,25199,,,
,,,62,25199,0.7422700478737083,0.8402852752213983,0.9080855354956379
0.6635239910302495,0.7891734944777424,0.8494228310055203,63,25599,,,
,,,63,25599,0.7447853589541316,0.8422942521177783,0.9090531263329938
0.6719349847581058,0.7950525368065593,0.854506904107553,64,25999,,,
,,,64,25999,0.7481767230863194,0.8443187478643135,0.9100838212686034
0.6728691818274923,0.7959495045374809,0.8527746871665672,65,26399,,,
,,,65,26399,0.7492384970726075,0.8455804867235447,0.9099903424491306
0.6624733132699663,0.7880027802996475,0.8548315578036838,66,26799,,,
,,,66,26799,0.7477117158433519,0.8438265079378554,0.9105314375993425
0.6691423436866002,0.7932044549390715,0.8544890915905988,67,27199,,,
,,,67,27199,0.7537790070084545,0.8486558036348695,0.9124839366850391
0.6622563544995927,0.7883102022554855,0.8525853563238073,68,27599,,,
,,,68,27599,0.752892456877418,0.8477919121954984,0.9125719366856841
0.6591204025923016,0.7850514408611595,0.8529381469443992,69,27999,,,
,,,69,27999,0.7557784504263519,0.85060562698863,0.9128845660641298
0.672491576269415,0.7954730265373099,0.8540658915484393,70,28399,,,
,,,70,28399,0.7546839332975184,0.8494332827500009,0.9131823599053128
0.6616883526449142,0.7876424094910282,0.8527612580193413,71,28799,,,
,,,71,28799,0.757507226524362,0.8512376021343008,0.9143564673453272
0.6739559321720636,0.7966362501417483,0.8569256694228561,72,29199,,,
,,,72,29199,0.7576181687060015,0.851327896261771,0.9144665635766552
0.6753311114166327,0.7975138982169592,0.8553290455429642,73,29599,,,
,,,73,29599,0.7603754009341077,0.8531998290195038,0.9151813903186915
0.6716210526128579,0.7952083556653522,0.853414613229257,74,29999,,,
,,,74,29999,0.7631894551532974,0.855027079835927,0.9167055342355656
0.6665672070473836,0.7916983048595683,0.8522587458292643,75,30399,,,
,,,75,30399,0.7611872691915872,0.8540316151825521,0.9171350012253006
0.6740069458805459,0.7968727652616766,0.8553381601969401,76,30799,,,
,,,76,30799,0.7594393977111525,0.8526240166849841,0.915350719581602
0.6706131559884367,0.7941576179569712,0.8562791029612223,77,31199,,,
,,,77,31199,0.7667177349182951,0.8579942612697228,0.9170845188519293
0.6750229564796231,0.7976744169517969,0.8562141506760209,78,31599,,,
,,,78,31599,0.7672387812476851,0.8582590105181609,0.9186251018258259
0.6725647939987726,0.7955836275368191,0.8560519536336263,79,31999,,,
,,,79,31999,0.7672556446940935,0.8583233867403808,0.9191196924830782
0.6720804426942251,0.795569174214426,0.8555845419565836,80,32399,,,
,,,80,32399,0.7679061502999123,0.8586992907799866,0.9195155370511098
0.6795313089184026,0.8009477103987899,0.8575763013627794,81,32799,,,
,,,81,32799,0.7672725083996632,0.8581023823492868,0.9191439715044584
0.6716878244874493,0.7952896012277668,0.8540325235437464,82,33199,,,
,,,82,33199,0.7670258325249257,0.8580959944893276,0.9182594602020562
0.6749042603466189,0.7977140237893554,0.856641439155296,83,33599,,,
,,,83,33599,0.7708054834198278,0.8608194766846998,0.9195564853922962
0.6739444726659805,0.7968020861868961,0.856689144063879,84,33999,,,
,,,84,33999,0.7717222327554891,0.8615589211001607,0.9198255153609016
0.6743281303694458,0.7970176485904659,0.8566083872759783,85,34399,,,
,,,85,34399,0.7710204213889374,0.8611679449507017,0.919458683697284
0.6748659238369499,0.7972934281815001,0.8571052816179063,86,34799,,,
,,,86,34799,0.7693566774105598,0.8595958799805437,0.9192794007886483
0.6754937501393063,0.7978840363861596,0.8565261805499041,87,35199,,,
,,,87,35199,0.7724953160161008,0.8619992629948525,0.9208709478671699
0.6745686109477391,0.7973635797330765,0.8565224665182608,88,35599,,,
,,,88,35599,0.773681684966806,0.8628871654898023,0.9208172921606879
0.6781202595912532,0.7998741401158314,0.8580766183358651,89,35999,,,
,,,89,35999,0.7737130560689873,0.8632497143718512,0.9203858227358035
0.6755937145262958,0.7978562826017939,0.8569572925567627,90,36399,,,
,,,90,36399,0.7736324173418367,0.8625317395016381,0.9215680843948333
0.6758752110458013,0.7983854839405411,0.8572155934792978,91,36799,,,
,,,91,36799,0.7744466769951557,0.8631866364664077,0.9218299035758352
0.6757079419201708,0.7982051515794952,0.8572671590027986,92,37199,,,
,,,92,37199,0.7729734086227105,0.8622845662536982,0.9203117860092911
0.675188100373497,0.7978837832404777,0.8559742450714112,93,37599,,,
,,,93,37599,0.7746445425162198,0.8633657688880849,0.9213437157472074
0.6773186942628853,0.7994662025570229,0.8570048243911178,94,37999,,,
,,,94,37999,0.7728628229922406,0.8620493940412115,0.9209762976803011
0.6772209972805081,0.7992769041054365,0.8571634451548259,95,38399,,,
,,,95,38399,0.7726793385284673,0.8621109299812661,0.9204286383021066
0.6767523408698933,0.7987162635225166,0.8570477768226906,96,38799,,,
,,,96,38799,0.7743193182224208,0.8632198298460421,0.9210057158568062
0.6786013549122172,0.800400658229965,0.8580343564351399,97,39199,,,
,,,97,39199,0.7731337789109842,0.8627784682034816,0.9206170244883383
0.6769175449302033,0.7991478093296713,0.8570244948069254,98,39599,,,
,,,98,39599,0.7709231156869225,0.8608476540738147,0.9199874987398816
0.6749607260544024,0.7977506174811688,0.8558660648487232,99,39999,,,
,,,99,39999,0.7715884444856719,0.8605107882855055,0.9212917495893579
